question_index,question_id,question,eigenscore,ln_entropy,avg_token_prob,lexical_similarity,length_mean,length_std,label
449,qz_2768,Tony Hadley was the lead singer with which 1980s new romantic band?,5.573768,0.280863,0.844318,0.534261,170.8,11.91,0
450,qz_2784,What was the surname of the butler played by Gordon Jackson in Upstairs Downstairs?,5.114107,0.59663,0.717026,0.336126,140.1,72.61,1
451,qz_2787,Which Jackson appeared in Celebrity Big Brother in January 2009?,5.287774,0.423185,0.820116,0.335992,176.5,59.51,1
452,qz_2789,Who was the seventh president of the United States?,3.141779,0.243642,0.870462,0.54969,189.4,13.02,0
453,qz_2821,"In which country are the Angel Falls, the highest waterfall in the world?",5.098142,0.276301,0.862883,0.617201,188.4,9.23,0
454,qz_2822,"The 1955 comedy movie We're No Angels centred on three escaped convicts. Peter Ustinov and Aldo Ray were two, but who played the third?",5.149047,0.558095,0.711994,0.266388,196.6,14.71,0
455,qz_2835,Who played King Arthur in the 1967 musical film Camelot?,5.347501,0.436633,0.762914,0.312493,204.2,23.97,0
456,qz_2841,Which country grows the largest number of mangoes?,5.366447,0.301322,0.84557,0.441015,185.9,18.11,0
457,qz_2845,Ecuador has a border with Peru and which other country ?,3.475837,0.217078,0.883356,0.529216,194.7,16.13,0
458,qz_2853,"In 2009, who was convicted of the murder of Lana Clarkson?",4.183723,0.264698,0.861851,0.46239,195.7,16.17,1
459,qz_2866,"The left side of the heart pumps blood to all parts of the body, but the right side pumps blood to which organ in particular?",4.900148,0.276295,0.846267,0.521373,178.8,45.88,0
460,qz_2873,Which cartoon character lives in a pineapple under the sea?,5.282692,0.357112,0.814995,0.287636,142.8,64.78,0
461,qz_2884,"Which serial killer hanged himself in Wakefield Prison in January 2004, four years after being found guilty of 15 murders?",4.290535,0.37173,0.810942,0.358265,201.7,9.15,1
462,qz_2908,What public school did the Duke of Edinburgh and Prince Charles attend?,5.439021,0.590119,0.700357,0.326706,222.7,27.53,0
463,qz_2933,"If it was Phil Mickelson in 2006, Zach Johnson in 2007, and Trevor Immelman in 2008, who was it in 2009?",5.018163,0.334331,0.826974,0.31263,162.8,29.3,1
464,qz_2968,Red Stripe lager comes from which country?,4.793474,0.478045,0.752168,0.360688,171.5,15.58,0
465,qz_2977,Which architect was known as the Wizard of the Dome?,5.29507,0.303922,0.844266,0.360803,188,24.31,1
466,qz_2980,What is the name of the Salvador Dali painting that shows clocks oozing over a landscape?,4.380401,0.244076,0.8599,0.651561,170.3,8.04,0
467,qz_2999,In what year did Edward Vlll abdicate?,5.062549,0.294921,0.847304,0.352297,161,25.43,0
468,qz_3023,Which well known couple live at Bagshot Park in Surrey?,4.96834,0.438113,0.765791,0.262415,187.6,20.22,1
469,qz_3027,Which notorious murderer lived at 10 Rillington Place?,5.224481,0.448459,0.766515,0.218984,173,57.41,1
470,qz_3040,Who killed Lee harvey Oswald?,-0.391129,0.51906,0.696746,0.494622,32.3,47.13,0
471,qz_3041,Who killed Robert F Kennedy?,2.407237,0.429997,0.766167,0.199656,133.2,89.86,0
472,qz_3042,Who killed Jean Paul Marat?,4.012145,0.487569,0.751188,0.187135,106.7,71.97,0
473,qz_3101,What was the name of the kangaroo often mistaken by Sylvester the cat to be a giant mouse?,5.158631,0.463129,0.808994,0.435287,126.7,64.13,0
474,qz_3127,Gjetost is the national cheese of which country?,3.02514,0.287756,0.849191,0.466237,176.3,14.63,0
475,qz_3130,A youngberry is a cross between a dewberry and what else?,3.78429,0.24092,0.871658,0.576427,175.4,11.97,0
476,qz_3152,Who is Arthur Wellesley better known as?,5.375024,0.275556,0.840082,0.441523,183.7,21.28,0
477,qz_3154,Which town in East Sussex now stands on the site of the battle of Hastings?,5.429329,0.263773,0.856471,0.333111,180.7,29.67,0
478,qz_3159,"Which 1986 Peter Weir movie and based on a Paul Theroux novel starred Harrison Ford, Helen Mirren and River Phoenix?",5.235807,0.397292,0.796393,0.287509,182.9,11.63,0
479,qz_3236,What is the name of CS Lewis' 7 book fantasy?,3.513937,0.211483,0.895614,0.530266,151.7,45.99,0
480,qz_3237,Name the tv series about FBI agent Don Eppes and his mathematical genius brother Charlie,2.292372,0.361924,0.802716,0.284146,101.8,93.9,1
481,qz_3311,All children except one grow up.,4.863061,0.401902,0.785446,0.288435,148.5,39.35,1
482,qz_3320,"Scarlett O'Hara was not beautiful, but men seldom realised it when caught by her charm as the Tarleton twins were",4.912543,0.494602,0.75204,0.391384,168,65.85,0
483,qz_3354,Which horse racing jockey was sometimes referred to as the long fellow?,5.624058,0.410953,0.791864,0.264572,159.3,52.72,0
484,qz_3358,Who is the patron saint of lost causes?,2.331655,0.449086,0.757526,0.258486,97.6,84.89,0
485,qz_3392,True or False: Sharks do not blink?,3.899399,0.246545,0.858186,0.575503,151,12.88,0
486,qz_3393,Which `B` was the name of the mechanical shark used in the original `Jaws` film?,3.214594,0.258958,0.857035,0.560496,137.4,47.43,1
487,qz_3397,"The American legal drama Shark ran from Sept 06 to May 08. Who starred in the title role, playing Sebastian Stark?",5.313159,0.297985,0.843611,0.536851,206.4,13.19,1
488,qz_3431,Which Italian fashion designer was shot dead on the steps of his Miami mansion in 1997?,3.127349,0.305463,0.851955,0.323928,182.2,23.38,0
489,qz_3432,Who was famous for popularising the 'little black dress' in the 1920s?,5.021949,0.281379,0.854258,0.398002,185.6,27.03,1
490,qz_3433,Who designed Madonna's wedding dress for her marriage to Guy Ritchie?,4.937506,0.442935,0.770889,0.263995,187.5,23.4,1
491,qz_3440,"Meryl Streep's character, Miranda, in the 2006 film The Devil Wears Prada was based on the editor-in-chief of which fashion magazine?",5.355072,0.35527,0.811992,0.355646,174.6,21.3,0
492,qz_3456,"In the TV show Camberwick Green, who lived in Colly's Mill?",4.36153,0.325303,0.826355,0.249776,155.9,47.73,0
493,qz_3477,Which part of the human body produces insulin?,5.688313,0.280447,0.859483,0.479231,167.1,22.0,0
494,qz_3479,Who played Dr. Doug Ross on the TV show E.R.?,5.307838,0.321728,0.841067,0.480165,153.4,21.18,0
495,qz_3504,Who played the role of Kate Flax in the 1990 film Mermaids?,4.869717,0.353689,0.811408,0.418844,180.4,14.42,1
496,qz_3557,Who played the character Mrs. Merton on TV?,5.128944,0.487606,0.740446,0.331059,192,22.36,1
497,qz_3569,What nationality was three time Olympic gold medallist in figure skating Sonja Henie?,3.858784,0.258315,0.869226,0.581187,204.9,9.07,0
498,qz_3570,At which Winter Olympic host city would you find the Cresta Run?,5.229764,0.3213,0.819852,0.357446,174.6,16.17,1
499,qz_3583,What kind of an animal is a wireworm?,4.850817,0.332067,0.828009,0.359999,157.1,19.02,1
500,qz_3588,What are the flat treeless plains of Argentina called?,4.752016,0.285809,0.849029,0.294782,124.8,61.34,0
501,qz_3623,Which Canadian born  actress was the star in the movie Barb Wire?,3.427913,0.47428,0.741221,0.222887,101.6,88.37,0
502,qz_3644,"Which 2004 ""puppet"" movie, made by the makers of South Park, satirises Americas politics and jingoism?",4.963934,0.30773,0.846788,0.399173,151.7,68.9,0
503,qz_3708,"Which river originates in the Taurus Mountains, and flows through Syria and Iraq?",5.4237,0.343636,0.823445,0.465517,178.3,55.67,0
504,qz_3736,"Following success at the 1979 election whose party conference speeech included the lines 'you turn if you want to, the lady's not for turning'?",4.872104,0.461068,0.755498,0.277971,179.4,62.19,0
505,qz_3741,"In the run up to the 1997 election, Tony Blair outlined his parties' three priorities for office, can you name them?",4.60453,0.397475,0.786389,0.156883,151.6,69.74,0
506,qz_3745,Which snooker player was simply known as 'The Grinder'?,5.330955,0.412207,0.788017,0.29315,170.8,15.72,1
507,qz_3752,Which former West Indian fast bowler was known as 'Whispering Death'?,4.855927,0.323267,0.823533,0.367713,179.7,30.97,0
508,qz_3760,Which Eastenders character had a dog called Willy?,4.893763,0.518729,0.734809,0.258873,188.4,29.29,1
509,qz_3775,In which year did the first episode of Minder take place?,4.819085,0.347452,0.825074,0.48932,176.7,40.29,1
510,qz_3777,What was the name of the cat in Rising Damp?,4.793775,0.3979,0.793718,0.308867,118.3,59.91,1
511,qz_3780,"Which comedy written by Johnny Speight which first aired in 1965, featured a fervent West Ham supporter?",1.914603,0.310129,0.860713,0.378873,155.6,75.81,1
512,qz_3781,"What was the name of the comedy written by Ray Galton, Alan Simpson which aired 57 episodes?",1.940863,0.159365,0.921988,0.679828,183,15.0,1
513,qz_3833,Bonar Law is the only Prime Minister not born in the UK. In which country was he born?,4.861068,0.42214,0.78731,0.379406,158.6,46.21,0
514,qz_3863,Who lives in the Hundred Acre Wood?,5.213102,0.42574,0.792526,0.273968,135,44.39,0
515,qz_3878,"If you heard the catchphrase ""They're great"" what would expect to be advertised?",4.48206,0.608374,0.701134,0.258239,83,72.65,0
516,qz_3895,How many times was Boris Becker runner-up in the Men's Singles at Wimbledon?,3.882118,0.597402,0.753486,0.309141,114.8,77.48,0
517,qz_3898,How many times did Steffi Graf win the Ladies Singles at Wimbledon?,5.63785,0.295339,0.840256,0.367574,172.3,16.61,1
518,qz_3903,"In which postcode area are the Wimbledon Championships held? SW15, SW17 or SW19?",5.206728,0.418308,0.764113,0.398444,198.5,33.81,0
519,qz_3911,Who did Top of the Pops mistakenly portray in a Dexys Midnight Runners song?,4.935647,0.498467,0.73525,0.232644,176.6,24.68,1
520,qz_3920,What story introduced the Cybermen?,5.52012,0.460142,0.768239,0.346825,180.5,24.91,0
521,qz_3923,Who played the tenth Doctor?,3.61602,0.364814,0.803413,0.31429,106.6,70.55,0
522,qz_3927,"How many Rings of Power were there, in total?",5.151983,0.52036,0.720929,0.295557,177.4,17.4,1
523,qz_3968,Which common colour can also be known as heliotrope?,4.055597,0.193831,0.892432,0.586653,161.5,7.68,0
524,qz_3969,Which golf shot is the opposite of a slice?,4.564642,0.172596,0.901582,0.603175,160.2,20.02,0
525,qz_3971,Which actress left Eastenders for Hollywood only to flop as The Bionic Woman?,4.547213,0.405604,0.802692,0.270535,167.3,55.9,0
526,qz_3995,"In Only Fools And Horses, Rodney Trotter shares his middle name with which London football club?",3.306287,0.151322,0.918375,0.640088,196.2,13.42,1
527,qz_4002,"How were Dr Stantz, Dr Spengler and Dr Venkman better known in the 1980's?",4.517922,0.624413,0.665325,0.27267,121.6,67.43,0
528,qz_4005,General Charles de Gaulle was French President 1959 to 1969. Who succeeded him?,4.98056,0.382219,0.810789,0.357789,170.8,64.78,0
529,qz_4047,"When Mr Benn was looking for an adventure, what type of shop did he visit?",4.886433,0.467833,0.780708,0.262252,126.6,57.48,1
530,qz_4056,"What is the name of the enzyme usually added to milk to coagulate it, to make ""curds and whey""?",0.622578,0.226257,0.906091,0.550563,134.4,52.65,0
531,qz_4061,Which cheese shares its name with a Guiness Premiership rugby team that play at Welford Road?,5.650072,0.663923,0.684215,0.115491,125.7,83.28,0
532,qz_4085,Where in London were the first escalators installed in 1898?,5.466211,0.496878,0.743005,0.378407,217.1,22.18,1
533,qz_4093,"In what year was the first episode of Doctor Who broadcast? 1959, 1963 or 1967?",5.48348,0.46233,0.761271,0.368122,178.7,53.5,0
534,qz_4101,What is the name of the company that owned the spaceship Red Dwarf?,4.556248,0.280545,0.866654,0.503413,160.8,32.88,0
535,qz_4121,"Which character has been played by Jack Lord, Cec Linder, Rik Van Nutter, Norman Burton, David Hedison, John Terry, David Hedison and Jeffrey Wright?",4.995415,0.341061,0.819355,0.28832,179.5,20.16,1
536,qz_4127,Name the magician who first introduced us to Basil Brush.,5.33088,0.484274,0.753075,0.339389,201.8,26.98,1
537,qz_4140,Who was the only Prime Minister of Britain to be assassinated?,5.128231,0.364736,0.827701,0.365503,173.5,57.16,0
538,qz_4147,What is the name of the chain of islands in the southwestern Philippines?,5.202003,0.173304,0.911211,0.729175,175.2,14.99,1
539,qz_4151,What was the name of the ferry that capsized after leaving Zeebrugge in 1987,5.059137,0.559872,0.711775,0.335285,184.4,16.97,0
540,qz_4171,The Flying Pickets were a British vocal group who had Christmas no1 hit in 1983. What was the title of the song.,5.26154,0.477481,0.751434,0.301285,173.3,11.07,1
541,qz_4175,"In Risk, what colour is Europe?",5.460137,0.558709,0.71615,0.240074,115,72.81,0
542,qz_4186,Which British band named themselves after a South African football team?,5.286973,0.526035,0.761536,0.305523,183.2,64.24,1
543,qz_4208,How many female P.Ms have there been?,2.856583,0.530186,0.723721,0.17695,86.9,79.99,0
544,qz_4224,"Newspapers come is various sizes, broadsheet being the largest, and tabloid being smaller, but what name is given to the smallest size.",4.699731,0.505283,0.737724,0.369447,169.9,48.43,0
545,qz_4226,Which wedding anniversary is celebrated with paper,5.470226,0.340273,0.821814,0.245932,215.7,61.49,0
546,qz_4231,"Which American female rap artist, film & television actress release a song called Paper in 1998",5.220453,0.3487,0.819051,0.357722,167.2,51.76,1
547,qz_4240,Who won the 2010 Giro D'Italia?,5.480107,0.259979,0.860646,0.415381,151.2,14.8,1
548,qz_4241,"In the Commonwealth games in Delhi, which British athlete won the mens 200m gold medal?",4.437267,0.294022,0.847835,0.513314,188.2,6.27,1
549,qz_4267,"Which singer picked up three Ivor Novello awards in May, including songwriter of the year for her hit single, The Fear?",5.493226,0.460139,0.756484,0.349054,186.4,12.18,1
550,qz_4308,Which American singer was born Eleanora Fagan?,4.970329,0.339835,0.817005,0.340384,180.5,16.17,0
551,qz_4311,Which famous woman in history had a cottage in Shottery in Warwickshire?,5.472413,0.502264,0.745002,0.2466,204.9,17.87,1
552,qz_4322,Who sang the theme song for the TV show 'Rawhide'?,5.500396,0.463592,0.742631,0.382506,200.4,20.16,1
553,qz_4414,Which sea lies between Italy and the former Yugoslavia?,4.802067,0.238428,0.869744,0.488545,169.7,15.35,0
554,qz_4417,In which country is the region Dalmatia?,4.079748,0.208243,0.888801,0.519637,160.7,13.9,0
555,qz_4432,Who was known as the Great Lover of the Silent Screen?,4.837416,0.376844,0.803131,0.338573,169.7,14.59,1
556,qz_4435,"Which actor plays Cate Blanchett's father in the 2004 film ""The Missing"", a story set in 19th century New Mexico where the father works with estranged daughter Blanchett to get her kidnapped child back?",4.766799,0.539816,0.723441,0.267276,161.1,61.07,0
